0	0.005247
1	0.000000
2	0.000580
3	0.000000
4	0.000652
5	0.000000
6	0.000254
7	0.000000
8	0.000422
9	0.000000
10	0.000163
11	0.000000
12	0.000091
13	0.000000
14	0.000077
15	0.000000
16	0.000043
17	0.000034
18	0.000019
19	0.000005
20	0.000029
21	0.000053
22	0.000000
23	0.000360
24	0.000005
25	0.000844
26	0.000014
27	0.000508
28	0.000010
29	0.000484
30	0.000005
31	0.000192
32	0.000000
33	0.000743
34	0.000014
35	0.001453
36	0.000005
37	0.000825
38	0.000029
39	0.000662
40	0.000369
41	0.000374
42	0.000753
43	0.000369
44	0.000451
45	0.000916
46	0.000374
47	0.001540
48	0.000225
49	0.000882
50	0.000235
51	0.000772
52	0.000436
53	0.000355
54	0.000619
55	0.000398
56	0.000321
57	0.000249
58	0.000393
59	0.000129
60	0.000835
61	0.000173
62	0.001376
63	0.000125
64	0.000801
65	0.000192
66	0.000715
67	0.000609
68	0.000393
69	0.001453
70	0.000556
71	0.000825
72	0.000700
73	0.000705
74	0.000844
75	0.000532
76	0.000911
77	0.000417
78	0.001295
79	0.000273
80	0.001017
81	0.000297
82	0.001578
83	0.000887
84	0.001026
85	0.001899
86	0.001199
87	0.001161
88	0.001324
89	0.001007
90	0.001357
91	0.000561
92	0.001631
93	0.001108
94	0.000998
95	0.001362
96	0.001026
97	0.001357
98	0.000604
99	0.001784
100	0.000441
101	0.001549
102	0.000345
103	0.002096
104	0.000269
105	0.001132
106	0.000293
107	0.000892
108	0.000710
109	0.000623
110	0.001276
111	0.000523
112	0.001410
113	0.000489
114	0.001918
115	0.001736
116	0.001669
117	0.003420
118	0.002551
119	0.002762
120	0.002441
121	0.002537
122	0.002820
123	0.001578
124	0.002580
125	0.001568
126	0.002969
127	0.001626
128	0.002388
129	0.002571
130	0.002643
131	0.002254
132	0.003789
133	0.002465
134	0.004820
135	0.001635
136	0.007794
137	0.005290
138	0.004345
139	0.007501
140	0.007760
141	0.008019
142	0.007904
143	0.010450
144	0.010283
145	0.011971
146	0.011688
147	0.015002
148	0.014858
149	0.016417
150	0.016326
151	0.017472
152	0.017170
153	0.017386
154	0.017563
155	0.020445
156	0.017112
157	0.021265
158	0.018321
159	0.020584
160	0.019275
161	0.020095
162	0.020465
163	0.020618
164	0.022517
165	0.021342
166	0.021102
167	0.021337
168	0.019841
169	0.020460
170	0.021664
171	0.020100
172	0.018724
173	0.021208
174	0.014546
175	0.014652
176	0.012585
177	0.015083
178	0.018968
179	0.008734
180	0.007343
181	0.007036
182	0.005453
183	0.006139
184	0.004225
185	0.003990
186	0.003520
187	0.003055
188	0.107848
189	0.002729
190	0.002360
191	0.002715
192	0.002077
193	0.001904
194	0.001770
195	0.001602
196	0.001391
197	0.001300
198	0.001573
199	0.001180
200	0.001276
201	0.001252
202	0.001242
203	0.000815
204	0.000643
205	0.000345
206	0.000321
207	0.000201
208	0.000134
209	0.000091
210	0.000120
211	0.000053
212	0.000091
213	0.000067
214	0.000043
215	0.000034
216	0.000010
217	0.000014
218	0.000014
219	0.000005
220	0.000034
221	0.000005
222	0.000024
223	0.000000
224	0.000000
225	0.000029
226	0.000000
227	0.000000
228	0.000000
229	0.000000
230	0.000000
231	0.000000
232	0.000000
233	0.000000
234	0.000000
235	0.000000
236	0.000000
237	0.000000
238	0.000000
239	0.000000
240	0.000000
241	0.000000
242	0.000000
243	0.000000
244	0.000000
245	0.000000
246	0.000000
247	0.000000
248	0.000000
249	0.000000
250	0.000000
251	0.000000
252	0.000000
253	0.000000
254	0.000000
255	0.000000
