0	0.000036
1	0.000024
2	0.000018
3	0.000012
4	0.000018
5	0.000018
6	0.000048
7	0.000024
8	0.000036
9	0.000108
10	0.000150
11	0.000180
12	0.000180
13	0.000247
14	0.000247
15	0.000228
16	0.000204
17	0.000192
18	0.000247
19	0.000241
20	0.000156
21	0.000210
22	0.000210
23	0.000295
24	0.000253
25	0.000319
26	0.000222
27	0.000307
28	0.000222
29	0.000271
30	0.000331
31	0.000247
32	0.000186
33	0.000283
34	0.000319
35	0.000241
36	0.000361
37	0.000265
38	0.000108
39	0.000156
40	0.000186
41	0.000210
42	0.000174
43	0.000210
44	0.000186
45	0.000162
46	0.000132
47	0.000162
48	0.000180
49	0.000174
50	0.000222
51	0.000180
52	0.000210
53	0.000247
54	0.000192
55	0.000198
56	0.000168
57	0.000150
58	0.000156
59	0.000198
60	0.000156
61	0.000186
62	0.000265
63	0.000253
64	0.000241
65	0.000228
66	0.000180
67	0.000253
68	0.000204
69	0.000180
70	0.000216
71	0.000216
72	0.000277
73	0.000307
74	0.000204
75	0.000271
76	0.000379
77	0.000319
78	0.000385
79	0.000385
80	0.000613
81	0.000625
82	0.000697
83	0.001010
84	0.001160
85	0.001203
86	0.001473
87	0.001629
88	0.001515
89	0.001858
90	0.002056
91	0.001918
92	0.002020
93	0.001924
94	0.001840
95	0.001990
96	0.002044
97	0.002195
98	0.002146
99	0.002050
100	0.002062
101	0.001882
102	0.002128
103	0.002098
104	0.002026
105	0.002068
106	0.002146
107	0.002387
108	0.002429
109	0.002447
110	0.002537
111	0.002922
112	0.002994
113	0.002880
114	0.003355
115	0.003403
116	0.003980
117	0.004251
118	0.005014
119	0.005087
120	0.005177
121	0.005513
122	0.005748
123	0.006133
124	0.005910
125	0.006235
126	0.006379
127	0.006181
128	0.006560
129	0.007221
130	0.007564
131	0.008063
132	0.008069
133	0.008580
134	0.009049
135	0.009440
136	0.010077
137	0.010985
138	0.011754
139	0.011676
140	0.012933
141	0.013558
142	0.014117
143	0.015127
144	0.015969
145	0.016961
146	0.017761
147	0.019306
148	0.020016
149	0.019330
150	0.019685
151	0.020244
152	0.020100
153	0.020839
154	0.021603
155	0.022649
156	0.021320
157	0.020875
158	0.019793
159	0.018717
160	0.016847
161	0.016306
162	0.014863
163	0.013943
164	0.013630
165	0.014719
166	0.014454
167	0.014033
168	0.013137
169	0.012783
170	0.012266
171	0.011448
172	0.010426
173	0.009127
174	0.008622
175	0.007437
176	0.006752
177	0.006524
178	0.006043
179	0.005267
180	0.004738
181	0.004101
182	0.003577
183	0.003583
184	0.003812
185	0.003698
186	0.003511
187	0.003427
188	0.002976
189	0.003042
190	0.002321
191	0.002032
192	0.002086
193	0.001900
194	0.001792
195	0.001936
196	0.002074
197	0.002008
198	0.001924
199	0.001984
200	0.001864
201	0.001864
202	0.001557
203	0.001557
204	0.001684
205	0.001822
206	0.001569
207	0.001515
208	0.001635
209	0.001515
210	0.001581
211	0.001497
212	0.001491
213	0.001551
214	0.001515
215	0.001431
216	0.001647
217	0.001485
218	0.001629
219	0.001335
220	0.001299
221	0.001263
222	0.001281
223	0.001467
224	0.001491
225	0.001203
226	0.001443
227	0.001641
228	0.001665
229	0.001587
230	0.001635
231	0.001623
232	0.001924
233	0.001762
234	0.001756
235	0.001828
236	0.001870
237	0.001936
238	0.001876
239	0.002014
240	0.001906
241	0.001984
242	0.001852
243	0.001972
244	0.001846
245	0.001623
246	0.001317
247	0.001245
248	0.000950
249	0.000607
250	0.000415
251	0.000403
252	0.000331
253	0.000222
254	0.000150
255	0.000204
