0	0.107949
1	0.004371
2	0.002207
3	0.006229
4	0.004221
5	0.003463
6	0.005730
7	0.003169
8	0.003734
9	0.002537
10	0.005676
11	0.002754
12	0.003680
13	0.002357
14	0.007077
15	0.002850
16	0.004076
17	0.002549
18	0.006686
19	0.002964
20	0.003800
21	0.002495
22	0.007431
23	0.002056
24	0.003565
25	0.002399
26	0.002934
27	0.008021
28	0.002525
29	0.003006
30	0.002778
31	0.003139
32	0.008279
33	0.002044
34	0.003289
35	0.002621
36	0.004263
37	0.007648
38	0.003601
39	0.003752
40	0.003301
41	0.007257
42	0.002507
43	0.003084
44	0.003175
45	0.003650
46	0.007119
47	0.002309
48	0.003547
49	0.003084
50	0.003662
51	0.007774
52	0.002345
53	0.004401
54	0.003199
55	0.003577
56	0.007949
57	0.002056
58	0.003752
59	0.003740
60	0.002700
61	0.007840
62	0.002399
63	0.003956
64	0.003716
65	0.002700
66	0.007636
67	0.002465
68	0.003577
69	0.003355
70	0.002483
71	0.006944
72	0.002423
73	0.003415
74	0.003241
75	0.004149
76	0.005772
77	0.003343
78	0.004371
79	0.003229
80	0.005820
81	0.002856
82	0.002766
83	0.003247
84	0.005375
85	0.005081
86	0.002940
87	0.004064
88	0.002603
89	0.005958
90	0.002976
91	0.002784
92	0.003487
93	0.005339
94	0.004912
95	0.002862
96	0.003511
97	0.005147
98	0.004864
99	0.002700
100	0.003277
101	0.004900
102	0.003908
103	0.003253
104	0.003018
105	0.005285
106	0.003608
107	0.003487
108	0.002748
109	0.004630
110	0.003992
111	0.002844
112	0.005051
113	0.003313
114	0.003241
115	0.004467
116	0.004852
117	0.002417
118	0.004533
119	0.004359
120	0.003163
121	0.005038
122	0.003487
123	0.004912
124	0.003680
125	0.004407
126	0.004149
127	0.003223
128	0.005032
129	0.002820
130	0.004377
131	0.002880
132	0.004882
133	0.002760
134	0.003163
135	0.004167
136	0.002495
137	0.002934
138	0.003457
139	0.002772
140	0.002567
141	0.002946
142	0.002146
143	0.002381
144	0.002255
145	0.002405
146	0.002597
147	0.002050
148	0.002171
149	0.001960
150	0.002056
151	0.002026
152	0.001732
153	0.002152
154	0.001617
155	0.002158
156	0.001810
157	0.002507
158	0.001966
159	0.001900
160	0.002273
161	0.002525
162	0.002189
163	0.002537
164	0.002435
165	0.002525
166	0.002585
167	0.002633
168	0.002682
169	0.002808
170	0.003018
171	0.002760
172	0.002748
173	0.003012
174	0.003066
175	0.002934
176	0.002742
177	0.002958
178	0.003036
179	0.002892
180	0.002898
181	0.003078
182	0.002904
183	0.003018
184	0.002832
185	0.002916
186	0.002958
187	0.002682
188	0.002730
189	0.002712
190	0.002333
191	0.002994
192	0.002561
193	0.003265
194	0.003145
195	0.002561
196	0.003145
197	0.002730
198	0.002633
199	0.003102
200	0.002790
201	0.003066
202	0.003114
203	0.002874
204	0.003583
205	0.003211
206	0.003235
207	0.003349
208	0.002886
209	0.003337
210	0.003529
211	0.003096
212	0.003698
213	0.003181
214	0.003271
215	0.003343
216	0.003487
217	0.003523
218	0.003794
219	0.003614
220	0.003499
221	0.003806
222	0.003968
223	0.004594
224	0.004485
225	0.004437
226	0.004594
227	0.004209
228	0.004413
229	0.004708
230	0.004431
231	0.003884
232	0.004563
233	0.004329
234	0.004491
235	0.004064
236	0.003770
237	0.003620
238	0.003866
239	0.003722
240	0.003896
241	0.003397
242	0.003355
243	0.003163
244	0.003120
245	0.002627
246	0.002207
247	0.002116
248	0.001972
249	0.001942
250	0.001696
251	0.001804
252	0.001659
253	0.001563
254	0.001858
255	0.003830
