0	0.001792
1	0.000505
2	0.000397
3	0.000156
4	0.000734
5	0.000728
6	0.000565
7	0.000439
8	0.000746
9	0.000619
10	0.000523
11	0.000499
12	0.000409
13	0.000367
14	0.000295
15	0.000319
16	0.000325
17	0.000373
18	0.000313
19	0.000313
20	0.000379
21	0.000421
22	0.000331
23	0.000349
24	0.000265
25	0.000277
26	0.000210
27	0.000144
28	0.000234
29	0.000186
30	0.000222
31	0.000132
32	0.000307
33	0.000108
34	0.000210
35	0.000186
36	0.000337
37	0.000132
38	0.000265
39	0.000144
40	0.000439
41	0.000180
42	0.000343
43	0.000156
44	0.000385
45	0.000307
46	0.000126
47	0.000409
48	0.000186
49	0.000385
50	0.000487
51	0.000529
52	0.000914
53	0.001323
54	0.000878
55	0.001184
56	0.001184
57	0.001245
58	0.000926
59	0.001022
60	0.000890
61	0.001353
62	0.000866
63	0.001347
64	0.001154
65	0.001708
66	0.001094
67	0.001696
68	0.001852
69	0.002429
70	0.001852
71	0.002345
72	0.001852
73	0.003157
74	0.002255
75	0.003469
76	0.002152
77	0.003565
78	0.002309
79	0.004185
80	0.000950
81	0.004503
82	0.000938
83	0.005069
84	0.000878
85	0.004545
86	0.000812
87	0.005201
88	0.000920
89	0.005538
90	0.001190
91	0.003439
92	0.003024
93	0.003770
94	0.003373
95	0.001786
96	0.003998
97	0.003337
98	0.003956
99	0.002020
100	0.003704
101	0.003559
102	0.003595
103	0.002261
104	0.002609
105	0.005417
106	0.002399
107	0.002435
108	0.004329
109	0.003698
110	0.003319
111	0.001257
112	0.008333
113	0.000301
114	0.004449
115	0.000391
116	0.008081
117	0.000926
118	0.004630
119	0.000697
120	0.007840
121	0.001293
122	0.004924
123	0.000860
124	0.007197
125	0.001708
126	0.004161
127	0.001996
128	0.005610
129	0.003060
130	0.004431
131	0.002273
132	0.002110
133	0.006109
134	0.003211
135	0.005038
136	0.001575
137	0.002597
138	0.006127
139	0.005123
140	0.004022
141	0.002700
142	0.001371
143	0.008664
144	0.001846
145	0.005598
146	0.001437
147	0.006824
148	0.003319
149	0.005832
150	0.001407
151	0.002706
152	0.005658
153	0.004257
154	0.004954
155	0.002195
156	0.002363
157	0.006463
158	0.003481
159	0.006487
160	0.001677
161	0.003175
162	0.005628
163	0.003956
164	0.006788
165	0.002255
166	0.003054
167	0.006073
168	0.003499
169	0.006932
170	0.002345
171	0.003229
172	0.006175
173	0.003746
174	0.007077
175	0.002146
176	0.003734
177	0.005736
178	0.005207
179	0.005171
180	0.003896
181	0.001605
182	0.008730
183	0.002177
184	0.006542
185	0.002399
186	0.006854
187	0.004305
188	0.005008
189	0.003650
190	0.002375
191	0.007606
192	0.003024
193	0.005044
194	0.004076
195	0.006079
196	0.005147
197	0.004401
198	0.005694
199	0.001599
200	0.009897
201	0.002579
202	0.008051
203	0.002477
204	0.010071
205	0.002273
206	0.008838
207	0.002778
208	0.009861
209	0.003084
210	0.009668
211	0.003559
212	0.009740
213	0.003896
214	0.009001
215	0.004497
216	0.008700
217	0.005688
218	0.009969
219	0.006247
220	0.009380
221	0.007437
222	0.011141
223	0.009722
224	0.008682
225	0.010798
226	0.010744
227	0.009848
228	0.010853
229	0.011532
230	0.011694
231	0.011670
232	0.014671
233	0.010510
234	0.013576
235	0.012308
236	0.011111
237	0.013161
238	0.008580
239	0.011231
240	0.008880
241	0.009145
242	0.006776
243	0.008213
244	0.007077
245	0.006746
246	0.004984
247	0.005952
248	0.004840
249	0.005141
250	0.005020
251	0.005189
252	0.004750
253	0.004329
254	0.005291
255	0.026473
